Sim	GAMMA	NCURR	STEPS	STR_MUTATION	K_1	Ksd_1	H_1	Hsd_1	GW_1	GWsd_1	R_1	Rsd_1	FIS
227	14.4931	136	0.167764	0.000406286	1	0	0.494709	0	1	0	1	0	-0.314607
228	10.5561	18990	0.120411	0.000867325	10	1.80278	0.88671	0.0305415	0.814007	0.157064	11.8235	3.71206	0.000182249
229	13.6826	845	0.21543	0.000466687	2.58824	0.795206	0.394958	0.220754	0.979167	0.0833333	1.75	0.68313	0.0990624
230	9.71367	14804	0.214298	0.000338949	7.52941	1.80685	0.810146	0.0799719	0.808768	0.186798	8.94118	3.92859	0.0473915
231	9.93642	1713	0.22931	0.000194094	2.29412	0.848875	0.32104	0.170018	1	0	1.57143	0.646206	0.100301
232	9.28416	1481	0.290321	0.000554928	2.76471	1.03256	0.447712	0.216981	0.938889	0.142493	2.26667	1.0328	-0.0238439
233	8.91351	9692	0.273172	0.000226628	5.23529	1.60193	0.705571	0.11759	0.950038	0.0994175	4.70588	2.44348	-0.0128323
234	14.9699	5708	0.181896	0.000181988	3.47059	1.06757	0.579365	0.106992	0.926471	0.149891	2.88235	1.409	0.014218
235	12.3026	30	0.13359	0.000111698	1	0	0	0	0	0	0	0	0
236	8.76747	496	0.268386	0.000398197	2.05882	0.555719	0.303143	0.208986	0.966667	0.129099	1.33333	0.617213	-0.084492
237	14.2536	5150	0.248794	0.000569064	5.82353	1.46779	0.744009	0.0914639	0.933824	0.117574	5.41176	2.12305	-0.0230435
238	14.431	189	0.103319	0.000347123	1.58824	0.712287	0.142235	0.201676	1	0	1.25	0.46291	0.0872027
239	14.872	38	0.152997	0.000328194	1.29412	0.587868	0.0857454	0.18589	1	0	1.25	0.5	-0.0812854
240	10.0231	720	0.251139	0.00029858	2.52941	0.799816	0.328042	0.213152	0.963542	0.100778	1.75	0.774597	0.000985222
241	11.8446	29401	0.156497	0.000876842	10.7647	2.01648	0.89169	0.0397978	0.727993	0.130194	14.2353	3.76712	-0.00870196
242	13.8975	22754	0.295057	0.000888077	11.7647	2.13686	0.903673	0.0279827	0.745573	0.138827	15.5294	4.97641	0.0100107
243	10.1051	16827	0.296263	0.000557881	6.41176	1.83912	0.783069	0.0910683	0.889209	0.134448	6.64706	3.48104	0.0521112
244	8.05067	17	0.145944	0.000685487	1.11765	0.332106	0.0427949	0.122625	1	0	1	0	-0.0833333
245	13.2607	381	0.286045	0.000914378	2.47059	0.943242	0.374261	0.258832	0.97619	0.0890871	1.85714	0.662994	-0.0341548
246	12.0184	1826	0.285976	0.000918483	5.11765	1.45269	0.706194	0.113712	0.885154	0.16179	5.11765	2.4208	0.0251486
247	8.59987	8071	0.207309	0.000399942	5.58824	1.54349	0.747899	0.121466	0.9155	0.13295	5.41176	2.71705	0.0233161
248	8.43638	55	0.299061	0.000209491	1	0	0	0	0	0	0	0	0
249	9.13458	15012	0.20044	0.0009483	10.2941	1.75943	0.877684	0.0319456	0.733163	0.16956	14.0588	5.27341	0.0342038
250	11.7267	417	0.220288	0.000263034	1.29412	0.469668	0.103486	0.180649	1	0	1	0	0.152174
251	9.8929	3726	0.2574	0.000256017	3.70588	0.985184	0.571895	0.163255	0.958824	0.0922552	2.88235	0.99262	-0.029703
252	14.9425	27112	0.153629	0.000758166	11.7059	2.20127	0.895425	0.0317614	0.755809	0.198557	15.6471	5.43071	-0.00920744
253	8.40465	5270	0.188254	0.000423473	4.82353	1.42457	0.703081	0.116569	0.907003	0.119746	4.41176	1.69775	-0.0227743
254	14.7968	127	0.124601	0.0006348	1.35294	0.492592	0.072051	0.134341	1	0	1	0	0.00896861
255	8.31017	440	0.165883	0.000402843	1.70588	0.685994	0.171491	0.206172	0.933333	0.140546	1.4	0.516398	0.046096
256	8.63974	220	0.107767	0.000395502	1.58824	0.618347	0.11967	0.169968	1	0	1.11111	0.333333	-0.0554804
257	8.65475	717	0.170794	0.000790435	3.05882	0.966345	0.492375	0.198635	0.980392	0.0553509	2.17647	1.23669	-0.016092
258	14.2684	28992	0.27408	0.000516506	9.88235	1.49509	0.890756	0.032411	0.759422	0.190075	12.8235	3.86062	-0.00980036
259	10.7975	412	0.295405	0.00098164	2.47059	0.71743	0.326331	0.198827	0.927083	0.1322	1.8125	0.75	-0.0446429
260	10.174	49948	0.264844	0.000587554	12.2353	1.56243	0.914099	0.0216163	0.727053	0.133495	16.5294	4.47378	0.0217276
261	12.1807	13012	0.142279	0.000166483	4.58824	1.12132	0.654062	0.0833728	0.878979	0.184511	4.58824	2.23771	-0.0289389
262	8.45307	257	0.265497	0.000600975	2	0.707107	0.312481	0.231432	0.980769	0.0693375	1.38462	0.650444	0.144033
263	8.53553	15	0.26643	0.000117388	1	0	0.494709	0	1	0	1	0	-0.0111111
264	8.50717	33818	0.123224	0.000798799	8.29412	1.86295	0.827575	0.0940654	0.810248	0.132878	9.52941	3.02319	-0.00546875
265	13.168	86	0.254344	0.000450517	1.11765	0.332106	0.0286337	0.0890686	1	0	1	0	-0.181818
266	9.55821	118	0.185046	0.000234279	1.23529	0.437237	0.071273	0.149112	0.916667	0.166667	1.25	0.5	0.300448
267	11.1672	495	0.276643	0.000578074	2.23529	0.562296	0.343293	0.193044	0.979167	0.0833333	1.375	0.5	-0.0674847
268	12.6542	22174	0.183235	0.000333277	8	1.80278	0.828665	0.0989261	0.793983	0.164114	9.64706	3.70711	0.0484719
269	13.5434	55	0.252841	0.000908027	1.88235	0.781213	0.243386	0.229708	1	0	1.36364	0.504525	0.0523526
270	14.5654	3783	0.108483	0.000812421	4.23529	1.25147	0.620604	0.151387	0.934244	0.095206	3.58824	1.46026	-0.0513958
271	10.0533	5918	0.260952	0.000778405	5.41176	1.12132	0.683007	0.118341	0.899486	0.150406	5.23529	1.82104	0.00993377
272	11.7554	32652	0.102774	0.000731932	12.4706	1.80685	0.914566	0.0269427	0.732437	0.157759	17.0588	5.66205	-0.00636267
273	9.49995	271	0.171658	0.000424348	1.76471	0.664211	0.205415	0.200747	0.969697	0.100504	1.27273	0.467099	0.103448
274	12.6433	886	0.229069	0.000550306	3	1.11803	0.428727	0.235164	0.958889	0.086572	2.46667	1.12546	-0.112036
275	11.9218	10	0.189058	0.000760314	1.11765	0.332106	0.0259882	0.0790571	1	0	1	0	-0.1375
276	9.40521	19235	0.284213	0.00011635	5.41176	1.37199	0.696078	0.123898	0.899485	0.165127	5.47059	2.918	0.0104433
277	8.62749	2087	0.197345	0.000422578	3.64706	1.11474	0.568627	0.195146	0.973529	0.0752447	2.76471	1.14725	0.0102273
278	8.39316	196	0.261367	0.000231142	1.29412	0.587868	0.0695612	0.171154	0.916667	0.166667	1.5	0.57735	-0.0909091
279	9.79701	13	0.106894	0.000265113	1	0	0	0	0	0	0	0	0
280	14.7011	3404	0.297226	0.000405506	3.29412	0.771744	0.480081	0.180458	0.917367	0.167063	2.70588	1.1048	0.0386555
281	14.7942	95	0.297825	0.000892622	1.52941	0.799816	0.115157	0.199014	1	0	1.28571	0.755929	0.0909091
282	9.58751	14998	0.20977	0.000885132	7.41176	2.06334	0.814348	0.0646745	0.85866	0.141373	7.94118	3.1518	0.00436508
283	11.3446	91	0.262634	0.000873801	1.35294	0.492592	0.102085	0.158931	1	0	1	0	0.0126582
284	9.8996	172	0.240106	0.000468849	1.35294	0.492592	0.114068	0.195129	0.944444	0.136083	1.16667	0.408248	0.157746
285	14.6572	10689	0.133111	0.000302873	5.23529	1.5219	0.70526	0.148493	0.865663	0.162412	5.29412	2.17269	0.0361556
286	12.9326	7364	0.206438	0.000147016	2.94118	0.899346	0.418145	0.185531	0.971875	0.0773924	2.1875	0.910586	0.0262548
287	14.2256	764	0.29813	0.000673862	2.35294	1.05719	0.290227	0.218382	0.974359	0.09245	1.84615	0.800641	0.09101
288	9.57463	373	0.220148	0.000811448	2.35294	0.86177	0.366636	0.219457	0.944444	0.11644	1.8	1.20712	0.0387324
289	13.8135	139	0.101572	0.000133606	1.11765	0.332106	0.032991	0.105945	1	0	1	0	-0.0196078
290	11.0515	779	0.261425	0.000433791	2.70588	0.919559	0.40165	0.200993	0.958333	0.113855	1.9375	0.771902	0.0822302
291	13.2635	39	0.139274	0.000965402	1.35294	0.606339	0.0957049	0.184772	1	0	1.2	0.447214	-0.101695
292	12.0991	21	0.18973	0.000609509	1.11765	0.332106	0.0295674	0.0855363	1	0	1	0	0.152174
293	13.4971	68	0.226393	0.000552358	1.47059	0.624264	0.109399	0.182353	0.952381	0.125988	1.28571	0.48795	0.0014771
294	12.7992	479	0.29534	0.000697382	2.64706	0.86177	0.388266	0.189635	0.932292	0.152809	2	0.816497	0.116453
295	10.8616	3198	0.163559	0.00022806	3	0.612372	0.457672	0.198893	0.985294	0.0606339	2.05882	0.658653	-0.019788
296	13.1697	3296	0.23812	0.000120623	2.82353	1.13111	0.471522	0.207059	0.932073	0.162346	2.17647	1.50977	0.0113052
297	10.6285	20	0.267477	0.000568761	1	0	0.253968	0	1	0	1	0	-0.130435
298	13.0299	979	0.158774	0.000400731	2.41176	0.712287	0.338002	0.228902	0.977778	0.0860663	1.66667	0.48795	-0.0200957
299	11.8268	4706	0.146886	0.000397658	3.88235	1.11144	0.55042	0.167443	0.889169	0.177198	3.58824	1.76985	-0.031746
300	12.9556	80	0.209008	0.00086179	1.47059	0.71743	0.0930594	0.182648	1	0	1.33333	0.516398	-0.087108
301	14.1097	1151	0.190192	0.000583022	2.82353	1.0146	0.448024	0.210093	0.934314	0.125343	2.05882	1.08804	-0.0621837
302	11.4409	210	0.22277	0.000850303	1.58824	0.712287	0.14099	0.173489	1	0	1.25	0.46291	0.201365
303	12.0734	247	0.274198	0.000989542	2.41176	0.712287	0.360722	0.205474	0.944444	0.11644	1.8	0.676123	0.0223814
304	9.99405	66	0.129675	0.000968517	1.29412	0.469668	0.0960162	0.192652	1	0	1	0	0.0838926
305	8.64674	104	0.265921	0.00056386	1.35294	0.492592	0.0919701	0.174176	0.944444	0.136083	1.16667	0.408248	-0.14841
306	8.74294	549	0.109071	0.000151922	1.29412	0.469668	0.103019	0.179523	0.933333	0.149071	1.2	0.447214	-0.0628931
307	10.3297	15	0.236946	0.000665442	1	0	0.0714286	0	1	0	1	0	1.70762e-17
308	8.10816	167	0.162571	0.000238355	1.29412	0.469668	0.0547775	0.117828	1	0	1	0	0.0823529
309	9.2086	100	0.233277	0.000770948	1.94118	0.555719	0.27342	0.201391	1	0	1.14286	0.363137	-0.127078
310	10.6349	32	0.251853	0.000985231	1.23529	0.437237	0.0356365	0.0712269	1	0	1	0	-0.0636364
311	10.0383	23	0.278422	0.000499054	1	0	0	0	0	0	0	0	0
312	12.9319	484	0.12302	0.00089438	2.58824	0.795206	0.401183	0.236127	0.9875	0.05	1.75	0.856349	0.048653
313	8.87004	1729	0.252024	0.000773627	4.70588	1.44761	0.674759	0.14961	0.965126	0.0799347	3.94118	1.67595	0.0361158
314	13.1589	430	0.163032	0.000737779	1.94118	0.826936	0.225957	0.217268	1	0	1.45455	0.522233	-0.00429185
315	11.6801	35	0.291626	0.000535744	1.17647	0.392953	0.0596016	0.156672	1	0	1	0	-0.0597826
316	11.7319	32	0.162735	0.000755587	1.41176	0.5073	0.117647	0.186147	1	0	1	0	0
317	11.6683	391	0.151424	0.000533523	2.52941	1.00733	0.304855	0.223436	0.939683	0.165415	2.13333	1.59762	-0.121406
318	10.1569	2879	0.114261	0.00014167	2.64706	0.701888	0.424059	0.201403	0.968627	0.0916444	1.76471	0.83137	-0.000762195
319	12.3742	11	0.288872	0.000580988	1	0	0.253968	0	1	0	1	0	0.446809
320	8.46562	3654	0.104164	0.000810485	4.88235	1.21873	0.689542	0.118908	0.94211	0.0826105	4.29412	1.68689	-0.0246305
321	11.9676	342	0.192693	0.000168057	1.47059	0.624264	0.136944	0.203709	1	0	1.14286	0.377964	0.113984
322	8.34802	715	0.291411	0.000972729	2.05882	0.826936	0.278556	0.23839	0.951389	0.114913	1.66667	0.651339	0.0982659
323	13.6771	38	0.103618	0.000596072	1.23529	0.437237	0.0606909	0.131371	1	0	1	0	-0.258065
324	10.0006	438	0.251158	0.0003312	1.70588	0.685994	0.191099	0.218479	1	0	1.2	0.421637	0.124579
325	14.7073	119	0.102345	0.000704122	1.52941	0.71743	0.0807656	0.133001	1	0	1.28571	0.48795	0.012
326	8.55163	438	0.264433	0.000391397	2.11765	0.696631	0.317927	0.210985	0.916667	0.138675	1.64286	0.744946	-0.10102
327	13.1769	2707	0.159204	0.000946857	4.88235	1.409	0.713196	0.102975	0.938725	0.127678	4.35294	1.83511	0.00453104
328	11.5127	1332	0.200369	0.000976103	3.23529	1.09141	0.487084	0.194052	0.896875	0.142753	2.8125	1.10868	-0.00962496
329	10.8036	19525	0.264899	0.000125148	6	1.65831	0.765173	0.0698716	0.943301	0.112676	5.47059	1.97223	-0.00506971
330	8.33858	9958	0.241229	0.000806834	7.76471	1.78639	0.821351	0.0676747	0.82243	0.185214	8.88235	3.10005	0.013176
331	10.8731	559	0.228453	0.000451263	2.58824	0.618347	0.386088	0.138088	0.985294	0.0606339	1.64706	0.701888	-0.0465409
332	14.1214	79	0.123625	0.00011068	1	0	0.515873	0	1	0	1	0	0.0319149
333	12.2433	530	0.281123	0.000570011	2.11765	0.696631	0.326175	0.202402	1	0	1.35714	0.497245	0.0351311
334	10.8421	23	0.241298	0.000931089	1	0	0	0	0	0	0	0	0
335	14.4996	90	0.248198	0.000452394	1.41176	0.5073	0.1108	0.176982	1	0	1	0	0.0145773
336	13.5532	266	0.117099	0.000619063	2.11765	0.92752	0.255991	0.212907	0.974359	0.09245	1.53846	0.77625	-0.00126263
337	10.3783	425	0.199717	0.000684074	1.94118	0.747545	0.300498	0.23062	0.946154	0.145002	1.46154	0.967418	0.00752688
338	12.4779	9742	0.216673	0.000194067	4.29412	1.26317	0.551198	0.208376	0.954167	0.10247	3.8125	1.42449	0.0646388
339	13.6538	1202	0.219934	0.000808748	3.70588	1.15999	0.542795	0.213161	0.968627	0.0701888	2.88235	1.36393	0.0175543
340	10.4207	10	0.104219	0.000554366	1	0	0	0	0	0	0	0	0
341	12.8303	353	0.249444	0.000498575	1.76471	0.664211	0.18254	0.207851	1	0	1.18182	0.40452	0.129515
342	11.9194	2390	0.281003	0.000497297	3.52941	0.943242	0.585279	0.17581	0.921569	0.130006	2.94118	1.29762	-0.0201713
343	12.4393	104	0.146964	0.000179329	1	0	0.0714286	0	1	0	1	0	1.70762e-17
344	11.2002	4585	0.166482	0.000221449	3.88235	1.11144	0.58061	0.122249	0.976891	0.067929	3.05882	1.51948	0.00890373
345	10.6043	360	0.209156	0.000947116	2.47059	0.943242	0.333956	0.194706	0.947778	0.111067	1.93333	1.27988	0.00628931
346	12.3676	70	0.208432	0.000238163	1.11765	0.332106	0.00840336	0.0237218	1	0	1	0	1.70762e-17
347	10.2722	33	0.209329	0.000447001	1.17647	0.392953	0.0599129	0.145135	1	0	1	0	-0.349727
348	12.7842	7511	0.12634	0.000642227	7.47059	1.94029	0.826797	0.0673573	0.890329	0.130327	7.70588	2.95306	0.0199219
349	12.7925	114	0.187685	0.000547933	1.47059	0.624264	0.13103	0.197837	1	0	1.14286	0.377964	0.0394089
350	11.9942	104	0.139341	0.000831191	1.35294	0.492592	0.102085	0.173702	0.944444	0.136083	1.16667	0.408248	0.0126582
351	14.1762	48	0.186451	0.000288212	1	0	0	0	0	0	0	0	0
352	14.6691	35	0.262831	0.000209296	1.11765	0.332106	0.0384376	0.108796	1	0	1	0	0.0168067
353	11.4851	28	0.158969	0.000873732	1.17647	0.392953	0.0396825	0.101482	1	0	1	0	0.266129
354	14.9359	14	0.279539	0.000214191	1	0	0	0	0	0	0	0	0
355	10.633	57	0.278075	0.000111287	1.11765	0.332106	0.0161843	0.0456865	1	0	1	0	-0.04
356	14.8389	26518	0.172523	0.00050075	8.76471	1.34766	0.845316	0.045813	0.775852	0.200951	11.4118	4.83553	-0.0352221
357	8.07026	517	0.180333	0.000393143	2.17647	0.727607	0.301899	0.215052	0.955556	0.117289	1.46667	0.63994	0.127331
358	8.5124	13	0.150443	0.000943587	1	0	0.137566	0	1	0	1	0	-0.04
359	11.9855	347	0.185116	0.000794194	2.11765	0.696631	0.327887	0.190356	0.955556	0.117289	1.4	0.632456	-0.119802
360	9.96516	149	0.230992	0.00043203	1.23529	0.437237	0.0557112	0.121288	1	0	1	0	-0.216374
361	8.26785	26	0.183903	0.000922333	1	0	0.518519	0	1	0	1	0	0.458333
362	8.84383	52	0.137741	0.000875449	1.52941	0.71743	0.128696	0.195165	1	0	1.28571	0.48795	-0.0806045
363	8.06017	1213	0.113413	0.000358108	3	0.866025	0.515717	0.211082	0.966667	0.0942809	2.25	0.774597	0.00626566
364	8.72408	14687	0.269327	0.00038445	5.64706	1.65609	0.727669	0.0987621	0.916539	0.161245	5.29412	1.96102	0.0549645
365	12.3031	64	0.120052	0.000363756	1.11765	0.332106	0.0445067	0.128338	1	0	1	0	-0.138686
366	10.8181	72	0.119573	0.00021244	1.23529	0.437237	0.0560224	0.119415	1	0	1	0	-0.0520231
367	12.9912	28622	0.299855	0.000202083	7	2.03101	0.801743	0.0683075	0.869214	0.150237	7.58824	3.87393	0.0153102
368	14.7468	2075	0.277384	0.000658842	4.41176	1.58346	0.642857	0.104744	0.984244	0.0445903	3.52941	1.77192	-0.0339794
369	8.40338	1595	0.250116	0.00019666	2.35294	0.996317	0.30221	0.220687	0.964286	0.133631	1.78571	0.892582	0.0565635
370	13.131	7980	0.198837	0.000680067	7.35294	2.0292	0.794273	0.0796596	0.859729	0.145092	8.05882	3.86443	0.0111857
371	10.2739	74	0.175747	0.000455025	1.35294	0.492592	0.0845005	0.160153	1	0	1	0	-0.15
372	13.9795	5607	0.100331	0.00023967	3.64706	1.05719	0.544195	0.147899	0.958824	0.127764	3	1.87083	0.00415677
373	11.8159	199	0.103043	0.00055259	1.76471	0.83137	0.192499	0.239404	0.966667	0.105409	1.4	0.699206	-0.140928
374	14.5206	27076	0.213467	0.000416201	7.88235	1.49509	0.830532	0.0485602	0.766286	0.191159	10.2353	4.49346	-0.0175234
375	11.0942	7465	0.14299	0.00038686	4	0.866025	0.590258	0.10677	0.93408	0.122378	3.47059	1.66274	-0.0631175
376	9.13328	1994	0.224312	0.000996667	4.64706	1.27187	0.666355	0.132486	0.88984	0.189449	4.64706	2.52342	0.00387973
377	12.7883	1005	0.229748	0.000956956	4.23529	1.39326	0.625739	0.171861	0.968067	0.100956	3.52941	2.00367	0.0551546
378	13.9385	149	0.213314	0.00094391	1.88235	0.600245	0.205882	0.220529	0.916667	0.166667	1.46154	0.77625	-0.0212097
379	10.2965	2384	0.139904	0.00010714	2.23529	0.562296	0.311702	0.200858	1	0	1.3125	0.478714	-0.0254281
380	13.792	47578	0.109016	0.000496352	10.7059	2.17269	0.881886	0.0479116	0.685334	0.179481	15.7059	5.97667	0.00439722
381	9.23113	3900	0.203931	0.000242938	2.47059	1.06757	0.357298	0.253814	0.97619	0.0890871	1.92857	1.20667	0.0492099
382	14.3982	40	0.193363	0.000549139	1.11765	0.332106	0.00840336	0.0237218	1	0	1	0	1.70762e-17
383	9.17397	11	0.183676	0.000868744	1.17647	0.392953	0.0390601	0.100979	1	0	1	0	-0.191667
384	9.47736	1627	0.159588	0.000439256	2.76471	1.09141	0.436664	0.218307	0.951042	0.108093	2.0625	1.12361	0.0590842
385	12.7989	50	0.251664	0.000104988	1	0	0	0	0	0	0	0	0
386	14.611	72	0.242712	0.000597427	1.64706	0.701888	0.137722	0.182661	0.944444	0.166667	1.44444	0.726483	0.181818
387	8.17705	26	0.28719	0.000848985	1.17647	0.392953	0.0438842	0.122088	1	0	1	0	-0.155556
388	13.6317	1859	0.210773	0.000691615	3.64706	0.931476	0.556334	0.168062	0.891877	0.150479	3.29412	1.57181	0.057971
389	14.8109	55	0.209697	0.000652788	1	0	0.0714286	0	1	0	1	0	1.70762e-17
390	13.5059	213	0.19201	0.000124092	1.17647	0.392953	0.0564893	0.132146	1	0	1	0	-0.277457
391	11.9055	3149	0.284621	0.000593395	4.05882	1.02899	0.635076	0.169473	0.878431	0.165807	3.70588	1.15999	0.035324
392	11.4567	1876	0.264738	0.000377782	3.23529	0.903425	0.460317	0.218894	0.904762	0.137486	2.70588	1.40378	0.0147368
393	8.92994	11341	0.284763	0.000562773	7.58824	1.87279	0.825708	0.0530494	0.80772	0.148664	8.70588	3.09767	-0.00783085
394	10.8901	1105	0.131612	0.000163464	2.41176	0.87026	0.323685	0.221856	0.97619	0.0890871	1.78571	0.578934	0.0408774
395	8.83703	1448	0.217396	0.000977211	3.52941	0.874475	0.579832	0.129478	0.966667	0.0745356	2.70588	1.1048	0.0225564
396	14.5748	2714	0.213735	0.000843302	4.94118	1.67595	0.702459	0.156751	0.928306	0.114567	4.52941	2.37481	-0.0423963
397	13.8348	33781	0.181269	0.00077509	11.2353	2.30568	0.896981	0.0298788	0.731841	0.195764	16	6.93722	0.00234192
398	11.1312	188	0.273861	0.000376467	1.41176	0.5073	0.116558	0.175067	1	0	1	0	-0.122563
399	10.1637	26264	0.299714	0.000355118	8.94118	1.81902	0.849829	0.0427857	0.827804	0.135063	10.1765	3.1866	0.0269757
400	8.91729	32279	0.244514	0.000167215	7.64706	1.76569	0.831622	0.0398469	0.817666	0.144205	9	4.3589	-0.0634982
401	12.3181	3066	0.234148	0.000210398	2.94118	1.08804	0.447868	0.246534	0.95	0.154919	2.3125	1.13835	0.0446686
402	12.4819	407	0.214826	0.000670611	2.11765	0.781213	0.279334	0.229182	0.935897	0.123387	1.69231	0.751068	0.147296
403	8.55101	91	0.231291	0.000554562	1.29412	0.587868	0.0781201	0.167437	1	0	1.25	0.5	-0.0227743
404	10.6603	33	0.123883	0.000109323	1	0	0.494709	0	1	0	1	0	-0.314607
405	12.5998	30	0.219636	0.000287254	1.11765	0.332106	0.0247432	0.0853812	1	0	1	0	-0.197368
406	9.12311	784	0.139203	0.000887692	2.70588	0.919559	0.390601	0.247722	0.983333	0.0645497	2	0.755929	0.0441966
407	14.5782	7049	0.103957	0.00093904	7.47059	2.03463	0.818705	0.0680036	0.803932	0.16122	8.58824	3.00123	0.0258332
408	10.8226	32432	0.27704	0.000275122	6.47059	1.37467	0.758014	0.0803244	0.852002	0.170023	7.05882	2.94683	0.0540426
409	10.7816	9542	0.104484	0.00075588	7.23529	1.98524	0.811702	0.0758551	0.898215	0.110803	7.29412	3.13777	0.017111
410	9.10267	13567	0.265765	0.000131046	4.70588	1.0467	0.684251	0.0866778	0.94183	0.09342	4.05882	1.34493	-0.0328683
411	8.57255	87	0.199829	0.000531276	1.41176	0.618347	0.0994398	0.163329	1	0	1.16667	0.408248	0.0729335
412	13.4213	1097	0.278053	0.000196207	1.76471	0.562296	0.252568	0.202938	0.923611	0.139707	1.33333	0.651339	-0.224516
413	11.9467	483	0.26494	0.000537249	2.17647	0.882843	0.285403	0.239094	0.980769	0.0693375	1.61538	0.767948	0.059887
414	10.4988	18	0.273474	0.000636442	1	0	0.320106	0	1	0	2	0	0.111111
415	13.7276	77	0.168561	0.000859681	1.29412	0.469668	0.0902583	0.173447	1	0	1	0	-0.220217
416	8.03665	14	0.147848	0.00052912	1	0	0.0714286	0	1	0	1	0	1.70762e-17
417	14.4405	3577	0.19099	0.000343099	4.64706	0.996317	0.671335	0.156498	0.898039	0.119298	4.35294	1.80074	-0.00144439
418	14.9259	96	0.203709	0.000374813	1	0	0	0	0	0	0	0	0
419	8.95668	6516	0.170838	0.000905213	6.05882	1.63824	0.752568	0.0931865	0.864332	0.162386	6.58824	3.84153	0.0411664
420	8.73658	12	0.149904	0.000992	1	0	0.137566	0	1	0	1	0	-0.04
421	13.9028	62	0.112183	0.000285878	1.17647	0.392953	0.0678494	0.156557	1	0	1	0	-0.25
422	14.3902	25891	0.263103	0.000872375	11.6471	1.93459	0.900405	0.0371778	0.724795	0.158481	15.9412	4.9304	0.0159641
423	14.2785	87	0.216371	0.000583372	1.52941	0.514496	0.109244	0.134547	1	0	1	0	0.079646
424	13.8581	354	0.254623	0.000576045	1.88235	0.696631	0.225646	0.210225	0.972222	0.096225	1.33333	0.492366	-0.0444763
425	13.0995	58	0.263371	0.000792694	1.11765	0.332106	0.0259882	0.0790571	1	0	1	0	-0.1375
426	11.4856	73	0.250425	0.000392826	1.17647	0.392953	0.0262994	0.075417	1	0	1	0	-0.123457
427	13.7817	10	0.216937	0.000207341	1	0	0.198413	0	1	0	1	0	-0.0833333
428	14.0262	173	0.109402	0.000146018	1.17647	0.392953	0.0502646	0.133277	1	0	1	0	-0.0903226
429	13.2635	25453	0.266778	0.000100405	4.70588	1.40378	0.634143	0.162684	0.912605	0.130633	4.29412	1.82909	0.0407125
430	14.9543	118	0.179136	0.00018719	1.17647	0.392953	0.0233427	0.0639536	1	0	1	0	-0.0833333
431	10.5399	220	0.163865	0.000100904	1.17647	0.392953	0.0351696	0.0981815	1	0	1	0	0.0458716
432	13.2238	38088	0.143584	0.000442004	8.64706	1.96663	0.854964	0.0466468	0.789245	0.189072	10.9412	5.3206	0.002457
433	13.6466	1296	0.255245	0.000588237	2.52941	0.799816	0.315593	0.224708	0.97	0.0797317	1.86667	0.833809	0.0153531
434	12.5928	21	0.123033	0.000756783	1.11765	0.332106	0.015873	0.0501164	1	0	1	0	-0.0612245
435	13.7171	1521	0.277759	0.000797303	3.52941	1.06757	0.516651	0.175652	0.952941	0.112459	2.76471	1.20049	-0.0341372
436	13.9811	113	0.136255	0.000906978	2	0.866025	0.218643	0.221814	1	0	1.54545	0.522233	-0.079318
437	9.2572	23584	0.216211	0.000701395	9.17647	1.97596	0.854186	0.0514079	0.838569	0.130878	10.3529	3.63904	-0.00359508
